Team,Season,Time,Name,Status,Position,Market Value,Age,Fee
Manchester City FC FC,2023/2024,SUMMER,İlkay Gündoğan,Out,Central Midfield,€20.00m,32,free transfer
Manchester City FC FC,2023/2024,SUMMER,Nahuel Bustos,Out,Centre-Forward,€3.00m,24,free transfer
Manchester City FC FC,2023/2024,SUMMER,Benjamin Mendy,Out,Left-Back,€3.00m,29,free transfer
Manchester City FC FC,2023/2024,SUMMER,James McAtee,Out,Attacking Midfield,€12.00m,20,loan transfer
Manchester City FC FC,2023/2024,SUMMER,Tommy Doyle,Out,Central Midfield,€7.00m,21,loan transfer
Manchester City FC FC,2023/2024,SUMMER,Taylor Harwood-Bellis,Out,Centre-Back,€25.00m,21,loan transfer
Manchester City FC FC,2023/2024,SUMMER,Máximo Perrone,Out,Defensive Midfield,€10.00m,20,loan transfer
Manchester City FC FC,2023/2024,SUMMER,Josh Wilson-Esbrand,Out,Left-Back,€1.50m,20,loan transfer
Manchester City FC FC,2023/2024,SUMMER,João Cancelo,Out,Right-Back,€50.00m,29,loan transfer
Manchester City FC FC,2023/2024,SUMMER,Slobodan Tedic,Out,Centre-Forward,€600k,23,loan transfer
Manchester City FC FC,2023/2024,SUMMER,Issa Kaboré,Out,Right-Back,€7.00m,22,loan transfer
Manchester City FC FC,2023/2024,WINTER,Claudio Echeverri,In,Attacking Midfield,€12.00m,18,€18.50m
Manchester City FC FC,2023/2024,WINTER,Josh Wilson-Esbrand,In,Left-Back,€2.00m,21,"End of loan
Jan 31, 2024"
Manchester City FC FC,2023/2024,WINTER,James McAtee,In,Attacking Midfield,€12.00m,21,"End of loan
May 31, 2024"
Manchester City FC FC,2023/2024,WINTER,Slobodan Tedic,In,Centre-Forward,€500k,23,"End of loan
Jan 5, 2024"
Manchester City FC FC,2023/2024,WINTER,Kalvin Phillips,Out,Defensive Midfield,€28.00m,28,"Loan fee:
€7.00m"
Manchester City FC FC,2023/2024,WINTER,Zack Steffen,Out,Goalkeeper,€2.50m,28,free transfer
Manchester City FC FC,2023/2024,WINTER,Slobodan Tedic,Out,Centre-Forward,€500k,23,free transfer
Manchester City FC FC,2023/2024,WINTER,Claudio Echeverri,Out,Attacking Midfield,€12.00m,18,loan transfer
Manchester City FC FC,2023/2024,WINTER,Josh Wilson-Esbrand,Out,Left-Back,€2.00m,21,loan transfer
Manchester United FC,2014/2015,WINTER,Víctor Valdés,In,Goalkeeper,€7.50m,32,-
Manchester United FC,2014/2015,WINTER,Wilfried Zaha,In,Left Winger,€8.00m,22,"End of loan
Feb 1, 2015"
Manchester United FC,2014/2015,WINTER,Nick Powell,In,Attacking Midfield,€4.00m,20,"End of loan
Jan 2, 2015"
Manchester United FC,2014/2015,WINTER,Sam Johnstone,In,Goalkeeper,€250k,21,"End of loan
Jan 11, 2015"
Manchester United FC,2014/2015,WINTER,Ben Amos,In,Goalkeeper,€750k,25,"End of loan
Apr 28, 2015"
Manchester United FC,2014/2015,WINTER,Wilfried Zaha,Out,Left Winger,€8.00m,22,€3.80m
Manchester United FC,2014/2015,WINTER,Anderson,Out,Central Midfield,€4.00m,26,free transfer
Manchester United FC,2014/2015,WINTER,Darren Fletcher,Out,Central Midfield,€3.00m,31,free transfer
Manchester United FC,2014/2015,WINTER,Sam Johnstone,Out,Goalkeeper,€250k,21,loan transfer
Manchester United FC,2014/2015,WINTER,Ben Amos,Out,Goalkeeper,€1.00m,24,loan transfer
Manchester United FC,2014/2015,WINTER,Marnick Vermijl,Out,Left-Back,€650k,23,?
Manchester United FC,2014/2015,WINTER,Will Keane,Out,Centre-Forward,€300k,22,loan transfer
Manchester United FC,2014/2015,WINTER,Jesse Lingard,Out,Attacking Midfield,€1.00m,22,loan transfer
Manchester United FC FC,2014/2015,SUMMER,Ángel Di María,In,Right Winger,€50.00m,26,€75.00m
Manchester United FC FC,2014/2015,SUMMER,Luke Shaw,In,Left-Back,€13.00m,18,€37.50m
Manchester United FC FC,2014/2015,SUMMER,Ander Herrera,In,Central Midfield,€20.00m,24,€36.00m
Manchester United FC FC,2014/2015,SUMMER,Marcos Rojo,In,Centre-Back,€12.00m,24,€20.00m
Manchester United FC FC,2014/2015,SUMMER,Daley Blind,In,Centre-Back,€12.00m,24,€17.50m
Manchester United FC FC,2014/2015,SUMMER,Radamel Falcao,In,Centre-Forward,€55.00m,28,"Loan fee:
€7.60m"
Manchester United FC FC,2014/2015,SUMMER,Vanja Milinković-Savić,In,Goalkeeper,-,17,€1.75m
Manchester United FC FC,2014/2015,SUMMER,Paddy McNair,In,Centre-Back,-,19,-
Manchester United FC FC,2014/2015,SUMMER,Tyler Blackett,In,Left-Back,-,20,-
Manchester United FC FC,2014/2015,SUMMER,Jesse Lingard,In,Attacking Midfield,€1.00m,21,-
Manchester United FC FC,2014/2015,SUMMER,James Wilson,In,Centre-Forward,-,18,-
Manchester United FC FC,2014/2015,SUMMER,Tom Cleverley,In,Central Midfield,€9.00m,25,"End of loan
May 31, 2015"
Manchester United FC FC,2014/2015,SUMMER,Federico Macheda,In,Centre-Forward,€1.50m,22,"End of loan
Jun 30, 2014"
Manchester United FC FC,2014/2015,SUMMER,Anderson,In,Central Midfield,€5.00m,26,"End of loan
Jun 30, 2014"
Manchester United FC FC,2014/2015,SUMMER,Marnick Vermijl,In,Left-Back,€650k,22,"End of loan
Jun 30, 2014"
Manchester United FC FC,2014/2015,SUMMER,Ángelo Henríquez,In,Centre-Forward,€2.80m,20,"End of loan
Jun 30, 2014"
Manchester United FC FC,2014/2015,SUMMER,Sam Johnstone,In,Goalkeeper,€250k,22,"End of loan
May 31, 2015"
Manchester United FC FC,2014/2015,SUMMER,Will Keane,In,Centre-Forward,€300k,22,"End of loan
May 31, 2015"
Manchester United FC FC,2014/2015,SUMMER,Jesse Lingard,In,Attacking Midfield,€1.00m,22,"End of loan
May 31, 2015"
Manchester United FC FC,2014/2015,SUMMER,Bebé,In,Left Winger,€1.00m,23,"End of loan
Jun 30, 2014"
Manchester United FC FC,2014/2015,SUMMER,Danny Welbeck,Out,Centre-Forward,€17.00m,23,€20.00m
Manchester United FC FC,2014/2015,SUMMER,Shinji Kagawa,Out,Attacking Midfield,€15.00m,25,€8.00m
Manchester United FC FC,2014/2015,SUMMER,Alexander Büttner,Out,Left-Back,€3.50m,25,€5.50m
Manchester United FC FC,2014/2015,SUMMER,Bebé,Out,Left Winger,€1.00m,24,€3.00m
Manchester United FC FC,2014/2015,SUMMER,Chicharito,Out,Centre-Forward,€14.00m,26,"Loan fee:
€3.00m"
Manchester United FC FC,2014/2015,SUMMER,Patrice Evra,Out,Left-Back,€7.50m,33,€1.90m
Manchester United FC FC,2014/2015,SUMMER,Ángelo Henríquez,Out,Centre-Forward,€2.80m,20,"Loan fee:
€1.50m"
Manchester United FC FC,2014/2015,SUMMER,Rio Ferdinand,Out,Centre-Back,€1.50m,35,free transfer
Manchester United FC FC,2014/2015,SUMMER,Federico Macheda,Out,Centre-Forward,€1.50m,22,free transfer
Manchester United FC FC,2014/2015,SUMMER,Nemanja Vidic,Out,Centre-Back,€10.00m,32,free transfer
Manchester United FC FC,2014/2015,SUMMER,Davide Petrucci,Out,Central Midfield,€250k,22,free transfer
Manchester United FC FC,2014/2015,SUMMER,Vanja Milinković-Savić,Out,Goalkeeper,-,17,loan transfer
Manchester United FC FC,2014/2015,SUMMER,Sam Johnstone,Out,Goalkeeper,€250k,21,loan transfer
Manchester United FC FC,2014/2015,SUMMER,Tom Cleverley,Out,Central Midfield,€11.00m,25,loan transfer
Manchester United FC FC,2014/2015,SUMMER,Nani,Out,Left Winger,€12.00m,27,loan transfer
Manchester United FC FC,2014/2015,SUMMER,Wilfried Zaha,Out,Left Winger,€8.00m,21,loan transfer
Manchester United FC FC,2014/2015,SUMMER,Nick Powell,Out,Attacking Midfield,€4.00m,20,loan transfer
Manchester United FC FC,2014/2015,SUMMER,Ryan Giggs,Out,Left Midfield,€1.00m,40,-
Manchester United FC FC,2015/2016,SUMMER,Anthony Martial,In,Centre-Forward,€8.00m,19,€60.00m
Manchester United FC FC,2015/2016,SUMMER,Morgan Schneiderlin,In,Defensive Midfield,€28.00m,25,€35.00m
Manchester United FC FC,2015/2016,SUMMER,Memphis Depay,In,Centre-Forward,€28.00m,21,€34.00m
Manchester United FC FC,2015/2016,SUMMER,Matteo Darmian,In,Right-Back,€12.00m,25,€18.00m
Manchester United FC FC,2015/2016,SUMMER,Bastian Schweinsteiger,In,Central Midfield,€22.00m,30,€9.00m
Manchester United FC FC,2015/2016,SUMMER,Sergio Romero,In,Goalkeeper,€5.00m,28,free transfer
Manchester United FC FC,2015/2016,SUMMER,Guillermo Varela,In,Right-Back,-,22,-
Manchester United FC FC,2015/2016,SUMMER,Andreas Pereira,In,Attacking Midfield,€500k,19,-
Manchester United FC FC,2015/2016,SUMMER,Tyler Blackett,In,Left-Back,€1.00m,22,"End of loan
May 16, 2016"
Manchester United FC FC,2015/2016,SUMMER,Chicharito,In,Centre-Forward,€10.00m,27,"End of loan
Jun 30, 2015"
Manchester United FC FC,2015/2016,SUMMER,Nani,In,Left Winger,€16.00m,28,"End of loan
Jun 30, 2015"
Manchester United FC FC,2015/2016,SUMMER,Ángelo Henríquez,In,Centre-Forward,€3.50m,21,"End of loan
Jun 30, 2015"
Manchester United FC FC,2015/2016,SUMMER,James Wilson,In,Centre-Forward,€2.00m,20,"End of loan
May 31, 2016"
Manchester United FC FC,2015/2016,SUMMER,Nick Powell,In,Attacking Midfield,€1.50m,22,"End of loan
May 31, 2016"
Manchester United FC FC,2015/2016,SUMMER,Vanja Milinković-Savić,In,Goalkeeper,€750k,18,"End of loan
Jun 30, 2015"
Manchester United FC FC,2015/2016,SUMMER,Ángel Di María,Out,Right Winger,€50.00m,27,€63.00m
Manchester United FC FC,2015/2016,SUMMER,Chicharito,Out,Centre-Forward,€10.00m,27,€12.00m
Manchester United FC FC,2015/2016,SUMMER,Jonny Evans,Out,Centre-Back,€6.00m,27,€8.30m
Manchester United FC FC,2015/2016,SUMMER,Robin van Persie,Out,Centre-Forward,€15.00m,31,€6.50m
Manchester United FC FC,2015/2016,SUMMER,Nani,Out,Left Winger,€15.00m,28,€6.00m
Manchester United FC FC,2015/2016,SUMMER,Rafael,Out,Right-Back,€10.00m,25,€3.20m
Manchester United FC FC,2015/2016,SUMMER,Ángelo Henríquez,Out,Centre-Forward,€3.50m,21,€1.67m
Manchester United FC FC,2015/2016,SUMMER,Ben Amos,Out,Goalkeeper,€750k,25,free transfer
Manchester United FC FC,2015/2016,SUMMER,Tom Thorpe,Out,Centre-Back,€200k,22,free transfer
Manchester United FC FC,2015/2016,SUMMER,Tom Cleverley,Out,Central Midfield,€9.00m,25,free transfer
Manchester United FC FC,2015/2016,SUMMER,Anders Lindegaard,Out,Goalkeeper,€1.50m,31,free transfer
Manchester United FC FC,2015/2016,SUMMER,Adnan Januzaj,Out,Right Winger,€8.00m,20,loan transfer
Manchester United FC FC,2015/2016,SUMMER,Will Keane,Out,Centre-Forward,€300k,22,loan transfer
Manchester United FC FC,2015/2016,SUMMER,Tyler Blackett,Out,Left-Back,€1.00m,21,loan transfer
Manchester United FC FC,2015/2016,SUMMER,Radamel Falcao,Out,Centre-Forward,€45.00m,29,"End of loan
Jun 30, 2015"
Manchester United FC FC,2015/2016,WINTER,Timothy Fosu-Mensah,In,Right-Back,-,17,-
Manchester United FC FC,2015/2016,WINTER,Marcus Rashford,In,Left Winger,-,18,-
Manchester United FC FC,2015/2016,WINTER,Will Keane,In,Centre-Forward,€300k,22,"End of loan
Jan 1, 2016"
Manchester United FC FC,2015/2016,WINTER,Adnan Januzaj,In,Right Winger,€8.00m,20,"End of loan
Jan 7, 2016"
Manchester United FC FC,2015/2016,WINTER,Sam Johnstone,In,Goalkeeper,€250k,22,"End of loan
Jan 23, 2016"
Manchester United FC FC,2015/2016,WINTER,Víctor Valdés,In,Goalkeeper,€3.50m,34,"End of loan
Apr 29, 2016"
Manchester United FC FC,2015/2016,WINTER,Vanja Milinković-Savić,Out,Goalkeeper,€750k,18,free transfer
Manchester United FC FC,2015/2016,WINTER,Sam Johnstone,Out,Goalkeeper,€250k,22,loan transfer
Manchester United FC FC,2015/2016,WINTER,James Wilson,Out,Centre-Forward,€2.00m,19,loan transfer
Manchester United FC FC,2015/2016,WINTER,Víctor Valdés,Out,Goalkeeper,€5.00m,34,loan transfer
Manchester United FC FC,2015/2016,WINTER,Nick Powell,Out,Attacking Midfield,€2.00m,21,loan transfer
Manchester United FC FC,2016/2017,SUMMER,Paul Pogba,In,Central Midfield,€70.00m,23,€105.00m
Manchester United FC FC,2016/2017,SUMMER,Henrikh Mkhitaryan,In,Central Midfield,€30.00m,27,€42.00m
Manchester United FC FC,2016/2017,SUMMER,Eric Bailly,In,Centre-Back,€8.00m,22,€38.00m
Manchester United FC FC,2016/2017,SUMMER,Zlatan Ibrahimović,In,Centre-Forward,€15.00m,34,free transfer
Manchester United FC FC,2016/2017,SUMMER,Adnan Januzaj,In,Right Winger,€7.00m,22,"End of loan
May 31, 2017"
Manchester United FC FC,2016/2017,SUMMER,Sam Johnstone,In,Goalkeeper,€500k,24,"End of loan
May 31, 2017"
Manchester United FC FC,2016/2017,SUMMER,Paddy McNair,Out,Centre-Back,€4.00m,21,€5.25m
Manchester United FC FC,2016/2017,SUMMER,Tyler Blackett,Out,Left-Back,€1.00m,22,€1.80m
Manchester United FC FC,2016/2017,SUMMER,Will Keane,Out,Centre-Forward,€1.50m,23,€1.20m
Manchester United FC FC,2016/2017,SUMMER,Nick Powell,Out,Attacking Midfield,€1.50m,22,free transfer
Manchester United FC FC,2016/2017,SUMMER,Víctor Valdés,Out,Goalkeeper,€3.50m,34,free transfer
Manchester United FC FC,2016/2017,SUMMER,Guillermo Varela,Out,Right-Back,€750k,23,loan transfer
Manchester United FC FC,2016/2017,SUMMER,Adnan Januzaj,Out,Right Winger,€7.00m,21,loan transfer
Manchester United FC FC,2016/2017,SUMMER,James Wilson,Out,Centre-Forward,€2.00m,20,loan transfer
Manchester United FC FC,2016/2017,SUMMER,Andreas Pereira,Out,Attacking Midfield,€2.00m,20,loan transfer
Manchester United FC FC,2016/2017,WINTER,Axel Tuanzebe,In,Right-Back,-,19,-
Manchester United FC FC,2016/2017,WINTER,James Wilson,In,Centre-Forward,€2.00m,21,"End of loan
Feb 2, 2017"
Manchester United FC FC,2016/2017,WINTER,Morgan Schneiderlin,Out,Defensive Midfield,€28.00m,27,€23.00m
Manchester United FC FC,2016/2017,WINTER,Memphis Depay,Out,Centre-Forward,€25.00m,22,€16.00m
Manchester United FC FC,2016/2017,WINTER,Bastian Schweinsteiger,Out,Central Midfield,€5.00m,32,free transfer
Manchester United FC FC,2016/2017,WINTER,Sam Johnstone,Out,Goalkeeper,€250k,23,loan transfer
Manchester United FC FC,2017/2018,SUMMER,Romelu Lukaku,In,Centre-Forward,€50.00m,24,€84.70m
Manchester United FC FC,2017/2018,SUMMER,Nemanja Matic,In,Defensive Midfield,€35.00m,28,€44.70m
Manchester United FC FC,2017/2018,SUMMER,Victor Lindelöf,In,Centre-Back,€22.00m,22,€35.00m
Manchester United FC FC,2017/2018,SUMMER,Joel Pereira,In,Goalkeeper,€100k,21,-
Manchester United FC FC,2017/2018,SUMMER,Scott McTominay,In,Central Midfield,-,20,-
Manchester United FC FC,2017/2018,SUMMER,Axel Tuanzebe,In,Right-Back,€1.00m,20,"End of loan
May 31, 2018"
Manchester United FC FC,2017/2018,SUMMER,Guillermo Varela,In,Right-Back,€750k,24,"End of loan
Jun 30, 2017"
Manchester United FC FC,2017/2018,SUMMER,James Wilson,In,Centre-Forward,€2.00m,22,"End of loan
May 31, 2018"
Manchester United FC FC,2017/2018,SUMMER,Timothy Fosu-Mensah,In,Right-Back,€7.00m,20,"End of loan
May 31, 2018"
Manchester United FC FC,2017/2018,SUMMER,Sam Johnstone,In,Goalkeeper,€2.50m,25,"End of loan
May 31, 2018"
Manchester United FC FC,2017/2018,SUMMER,Andreas Pereira,In,Attacking Midfield,€5.00m,21,"End of loan
Jun 30, 2017"
Manchester United FC FC,2017/2018,SUMMER,Adnan Januzaj,Out,Right Winger,€7.00m,22,€8.50m
Manchester United FC FC,2017/2018,SUMMER,Andreas Pereira,Out,Attacking Midfield,€5.00m,21,"Loan fee:
€3.00m"
Manchester United FC FC,2017/2018,SUMMER,Wayne Rooney,Out,Centre-Forward,€15.00m,31,free transfer
Manchester United FC FC,2017/2018,SUMMER,Guillermo Varela,Out,Right-Back,€750k,24,?
Manchester United FC FC,2017/2018,SUMMER,Sam Johnstone,Out,Goalkeeper,€1.00m,24,loan transfer
Manchester United FC FC,2017/2018,SUMMER,Timothy Fosu-Mensah,Out,Right-Back,€2.50m,19,loan transfer
Manchester United FC FC,2017/2018,WINTER,Alexis Sánchez,In,Centre-Forward,€70.00m,29,€34.00m
Manchester United FC FC,2017/2018,WINTER,Henrikh Mkhitaryan,Out,Central Midfield,€35.00m,29,€34.00m
Manchester United FC FC,2017/2018,WINTER,Zlatan Ibrahimović,Out,Centre-Forward,€5.00m,36,free transfer
Manchester United FC FC,2017/2018,WINTER,James Wilson,Out,Centre-Forward,€2.00m,22,loan transfer
Manchester United FC FC,2017/2018,WINTER,Axel Tuanzebe,Out,Right-Back,€1.00m,20,loan transfer
Manchester United FC FC,2018/2019,SUMMER,Fred,In,Central Midfield,€32.00m,25,€59.00m
Manchester United FC FC,2018/2019,SUMMER,Diogo Dalot,In,Right-Back,€15.00m,19,€22.00m
Manchester United FC FC,2018/2019,SUMMER,Lee Grant,In,Goalkeeper,€1.00m,35,€1.70m
Manchester United FC FC,2018/2019,SUMMER,Cameron Borthwick-Jackson,In,Left-Back,€3.00m,21,-
Manchester United FC FC,2018/2019,SUMMER,Axel Tuanzebe,In,Right-Back,€5.00m,21,"End of loan
May 31, 2019"
Manchester United FC FC,2018/2019,SUMMER,Timothy Fosu-Mensah,In,Right-Back,€7.00m,21,"End of loan
May 31, 2019"
Manchester United FC FC,2018/2019,SUMMER,Cameron Borthwick-Jackson,In,Left-Back,€3.00m,22,"End of loan
May 31, 2019"
Manchester United FC FC,2018/2019,SUMMER,James Wilson,In,Centre-Forward,€1.50m,23,"End of loan
May 20, 2019"
Manchester United FC FC,2018/2019,SUMMER,Andreas Pereira,In,Attacking Midfield,€6.00m,22,"End of loan
Jun 30, 2018"
Manchester United FC FC,2018/2019,SUMMER,Daley Blind,Out,Centre-Back,€18.00m,28,€16.00m
Manchester United FC FC,2018/2019,SUMMER,Sam Johnstone,Out,Goalkeeper,€2.50m,25,€7.35m
Manchester United FC FC,2018/2019,SUMMER,Cameron Borthwick-Jackson,Out,Left-Back,€3.00m,21,loan transfer
Manchester United FC FC,2018/2019,SUMMER,Joel Pereira,Out,Goalkeeper,€1.00m,22,loan transfer
Manchester United FC FC,2018/2019,SUMMER,James Wilson,Out,Centre-Forward,€2.00m,22,loan transfer
Manchester United FC FC,2018/2019,SUMMER,Axel Tuanzebe,Out,Right-Back,€1.00m,20,loan transfer
Manchester United FC FC,2018/2019,SUMMER,Timothy Fosu-Mensah,Out,Right-Back,€7.00m,20,loan transfer
Manchester United FC FC,2018/2019,SUMMER,Michael Carrick,Out,Defensive Midfield,€1.00m,36,-
Manchester United FC FC,2018/2019,WINTER,Joel Pereira,In,Goalkeeper,€1.00m,22,"End of loan
Jan 9, 2019"
Manchester United FC FC,2018/2019,WINTER,Marouane Fellaini,Out,Central Midfield,€15.00m,31,€7.20m
Manchester United FC FC,2018/2019,WINTER,Joel Pereira,Out,Goalkeeper,€1.00m,22,loan transfer
Manchester United FC FC,2019/2020,SUMMER,Harry Maguire,In,Centre-Back,€50.00m,26,€87.00m
Manchester United FC FC,2019/2020,SUMMER,Aaron Wan-Bissaka,In,Right-Back,€35.00m,21,€55.00m
Manchester United FC FC,2019/2020,SUMMER,Daniel James,In,Right Winger,€12.00m,21,€17.80m
Manchester United FC FC,2019/2020,SUMMER,Angel Gomes,In,Attacking Midfield,-,18,-
Manchester United FC FC,2019/2020,SUMMER,Tahith Chong,In,Right Winger,-,19,-
Manchester United FC FC,2019/2020,SUMMER,Mason Greenwood,In,Right Winger,-,17,-
Manchester United FC FC,2019/2020,SUMMER,Brandon Williams,In,Left-Back,-,18,-
Manchester United FC FC,2019/2020,SUMMER,Joel Pereira,In,Goalkeeper,€475k,23,"End of loan
May 31, 2020"
Manchester United FC FC,2019/2020,SUMMER,Cameron Borthwick-Jackson,In,Left-Back,€800k,23,"End of loan
May 31, 2020"
Manchester United FC FC,2019/2020,SUMMER,Joel Pereira,In,Goalkeeper,€850k,23,"End of loan
Jun 30, 2019"
Manchester United FC FC,2019/2020,SUMMER,Romelu Lukaku,Out,Centre-Forward,€75.00m,26,€74.00m
Manchester United FC FC,2019/2020,SUMMER,Chris Smalling,Out,Centre-Back,€20.00m,29,"Loan fee:
€3.00m"
Manchester United FC FC,2019/2020,SUMMER,Matteo Darmian,Out,Right-Back,€10.00m,29,€2.48m
Manchester United FC FC,2019/2020,SUMMER,Antonio Valencia,Out,Right-Back,€5.00m,33,free transfer
Manchester United FC FC,2019/2020,SUMMER,James Wilson,Out,Centre-Forward,€1.50m,23,free transfer
Manchester United FC FC,2019/2020,SUMMER,Ander Herrera,Out,Central Midfield,€25.00m,29,free transfer
Manchester United FC FC,2019/2020,SUMMER,Cameron Borthwick-Jackson,Out,Left-Back,€1.00m,22,loan transfer
Manchester United FC FC,2019/2020,SUMMER,Joel Pereira,Out,Goalkeeper,€850k,23,loan transfer
Manchester United FC FC,2019/2020,SUMMER,Alexis Sánchez,Out,Centre-Forward,€35.00m,30,loan transfer
Manchester United FC FC,2019/2020,WINTER,Bruno Fernandes,In,Attacking Midfield,€60.00m,25,€65.00m
Manchester United FC FC,2019/2020,WINTER,Odion Ighalo,In,Centre-Forward,€6.50m,30,"Loan fee:
€12.00m"
Manchester United FC FC,2019/2020,WINTER,Cameron Borthwick-Jackson,In,Left-Back,€1.00m,22,"End of loan
Jan 9, 2020"
Manchester United FC FC,2019/2020,WINTER,Ashley Young,Out,Right-Back,€4.00m,34,€1.70m
Manchester United FC FC,2019/2020,WINTER,Cameron Borthwick-Jackson,Out,Left-Back,€1.00m,22,loan transfer
Manchester United FC FC,2019/2020,WINTER,Marcos Rojo,Out,Centre-Back,€10.00m,29,loan transfer
Manchester United FC FC,2020/2021,SUMMER,Donny van de Beek,In,Central Midfield,€44.00m,23,€39.00m
Manchester United FC FC,2020/2021,SUMMER,Alex Telles,In,Left-Back,€40.00m,27,€15.00m
Manchester United FC FC,2020/2021,SUMMER,Facundo Pellistri,In,Right Winger,€1.80m,18,€8.65m
Manchester United FC FC,2020/2021,SUMMER,Edinson Cavani,In,Centre-Forward,€20.00m,33,free transfer
Manchester United FC FC,2020/2021,SUMMER,James Garner,In,Defensive Midfield,€2.70m,19,-
Manchester United FC FC,2020/2021,SUMMER,Teden Mengi,In,Centre-Back,-,18,-
Manchester United FC FC,2020/2021,SUMMER,Dean Henderson,In,Goalkeeper,€20.00m,23,-
Manchester United FC FC,2020/2021,SUMMER,Joel Pereira,In,Goalkeeper,€300k,24,"End of loan
May 31, 2021"
Manchester United FC FC,2020/2021,SUMMER,Marcos Rojo,In,Centre-Back,€8.00m,30,"End of loan
Jun 30, 2020"
Manchester United FC FC,2020/2021,SUMMER,Jesse Lingard,In,Attacking Midfield,€22.00m,28,"End of loan
May 31, 2021"
